,gammaTuple,power,harmonic,a1,b1,a2,b2,V1,I1,V2,I2,Pin,Pout,Gain,Pdc1,Pdc2,PAE,Load Gamma,r,x
730,"(28,)",1,2,(5.8441e-10-9.362e-10j),(0.0076057-0.0017638j),(6.94e-10-4.1451e-09j),(0.024206-0.017244j),,,,,-3.047883146499939e-05,0.0004416429859999911,-14.490154798327993,,,,(9.9941662381569e-08-1.0004569007238803e-07j),9.9941662381569e-08,-1.0004569007238803e-07
731,"(28,)",1,3,(2.4416e-10+5.576e-11j),(0.00094075+0.0014999j),(8.7775e-10-2.3531e-12j),(0.0043986+0.0043795j),,,,,-1.5673552862499688e-06,1.926385110499961e-05,-12.290672876785976,,,,(9.994278214574062e-08-1.0004376720030717e-07j),9.994278214574062e-08,-1.0004376720030717e-07
732,"(28,)",2,1,(0.079527+4.5645e-10j),(-0.039045-0.11396j),(-0.12452-0.11996j),(-0.19993+0.20754j),-0.3,4.8314e-08,3.0,0.04422,-0.004093424948000001,0.026574612249999997,-6.4920238156519865,-1.4494199999999998e-08,0.13266,0.23117772650384438,(-1.4628238896369486e-05+0.5999948184629592j),-1.4628238896369486e-05,0.5999948184629592
733,"(28,)",2,2,(7.4696e-10-1.1917e-09j),(0.0096898-0.0022206j),(8.9735e-10-5.2754e-09j),(0.030877-0.021876j),,,,,-4.941164419999902e-05,0.0007159742524999857,-14.489990448445752,,,,(9.994222966139416e-08-1.0004416827824406e-07j),9.994222966139416e-08,-1.0004416827824406e-07
734,"(28,)",2,3,(2.6987e-10+7.8358e-11j),(0.00095698+0.0017398j),(9.8292e-10+5.3733e-11j),(0.0046436+0.005186j),,,,,-1.9713573801999606e-06,2.4228808479999517e-05,-12.29041914132379,,,,(9.994190704833206e-08-1.0004430397808813e-07j),9.994190704833206e-08,-1.0004430397808813e-07
735,"(28,)",3,1,(0.089231+3.2787e-10j),(-0.040424-0.12648j),(-0.13122-0.1293j),(-0.2155+0.2187j),-0.3,7.0821e-08,3.0,0.045888,-0.0048345594074999994,0.030166380799999993,-6.239737328121766,-2.1246299999999997e-08,0.137664,0.25424904265094717,0.6j,0.0,0.6
736,"(28,)",3,2,(9.2738e-10-1.4855e-09j),(0.012055-0.0027801j),(1.1077e-09-6.5668e-09j),(0.038389-0.027278j),,,,,-7.652599050499849e-05,0.001108902302499978,-14.490531846530587,,,,(9.994237779121214e-08-1.0004354941809673e-07j),9.994237779121214e-08,-1.0004354941809673e-07
737,"(28,)",3,3,(2.6676e-10+9.6337e-11j),(0.00085322+0.0018156j),(9.876e-10+1.1727e-10j),(0.0043491+0.0055269j),,,,,-2.0121938641999592e-06,2.4730647209999504e-05,-12.290389932101457,,,,(9.994301162084303e-08-1.0004484397398024e-07j),9.994301162084303e-08,-1.0004484397398024e-07
738,"(28,)",4,1,(0.10012+1.809e-10j),(-0.041542-0.13983j),(-0.13789-0.13772j),(-0.22953+0.22982j),-0.3,9.818e-08,3.0,0.047337,-0.005627076131999999,0.0337604014,-5.999634731794669,-2.9453999999999997e-08,0.142011,0.27735511708247956,(-8.707953424803877e-06+0.5999999945024351j),-8.707953424803877e-06,0.5999999945024351
739,"(28,)",4,2,(1.1245e-09-1.8104e-09j),(0.014675-0.0034314j),(1.325e-09-8.0037e-09j),(0.046663-0.033372j),,,,,-0.00011356506547999775,0.0016455629764999672,-14.490045592319943,,,,(9.994389643464369e-08-1.0004440966468232e-07j),9.994389643464369e-08,-1.0004440966468232e-07
740,"(28,)",4,3,(2.3582e-10+1.0931e-10j),(0.00063246+0.0017251j),(8.9164e-10+1.8643e-10j),(0.0035235+0.0053925j),,,,,-1.6879878307999662e-06,2.0747054249999583e-05,-12.290997524648741,,,,(9.994231626882646e-08-1.0004510869296061e-07j),9.994231626882646e-08,-1.0004510869296061e-07
741,"(28,)",5,1,(0.11233+6.2311e-11j),(-0.042341-0.15414j),(-0.14446-0.1451j),(-0.24184+0.24077j),-0.3,1.3216e-07,3.0,0.048515,-0.0064669354904999974,0.037267038450000005,-5.7627045305687234,-3.964799999999999e-08,0.145545,0.3004842072245697,(4.116548698789161e-06+0.5999875584743226j),4.116548698789161e-06,0.5999875584743226
742,"(28,)",5,2,(1.3342e-09-2.165e-09j),(0.017502-0.0041627j),(1.5451e-09-9.5598e-09j),(0.055549-0.040048j),,,,,-0.00016182403764499677,0.0023447668524999533,-14.489607889056698,,,,(9.994162741602471e-08-1.0004388387267173e-07j),9.994162741602471e-08,-1.0004388387267173e-07
743,"(28,)",5,3,(1.7989e-10+1.2403e-10j),(0.00028035+0.0015202j),(7.1309e-10+2.8084e-10j),(0.0021589+0.004971j),,,,,-1.194802081249976e-06,1.4685845104999706e-05,-12.291445868286146,,,,(9.994472977249886e-08-1.0004412047760052e-07j),9.994472977249886e-08,-1.0004412047760052e-07
744,"(28,)",6,1,(0.12604-8.3021e-11j),(-0.042739-0.16954j),(-0.15079-0.15144j),(-0.25239+0.25131j),-0.3,1.8507e-07,3.0,0.049374,-0.007342176060499996,0.040592865249999985,-5.528724034334263,-5.5521e-08,0.148122,0.3236186475371652,(-3.928031705070301e-06+0.6000198615093791j),-3.928031705070301e-06,0.6000198615093791
745,"(28,)",6,2,(1.5447e-09-2.5443e-09j),(0.020446-0.0049947j),(1.7394e-09-1.1195e-08j),(0.064701-0.047248j),,,,,-0.00022149297204499552,0.0032092964524999355,-14.489382768533071,,,,(9.994126265591541e-08-1.0004443860270026e-07j),9.994126265591541e-08,-1.0004443860270026e-07
746,"(28,)",6,3,(1.0433e-10+1.4813e-10j),(-0.00021824+0.0012632j),(4.7416e-10+4.2321e-10j),(0.00025249+0.0044872j),,,,,-8.216514687999836e-07,1.0099357520049799e-05,-12.291534675645188,,,,(9.994440569076938e-08-1.0004569375270494e-07j),9.994440569076938e-08,-1.0004569375270494e-07
747,"(28,)",7,1,(0.14142-2.0853e-10j),(-0.042588-0.18619j),(-0.15657-0.15653j),(-0.26088+0.26094j),-0.3,2.572e-07,3.0,0.049915,-0.008240418721999997,0.0435661261,-5.2868825686841125,-7.716e-08,0.14974500000000002,0.3459651061604727,(7.663715629312207e-06+0.6000153318382256j),7.663715629312207e-06,0.6000153318382256
748,"(28,)",7,2,(1.7474e-09-2.9225e-09j),(0.023332-0.0058615j),(1.9045e-09-1.2809e-08j),(0.0736-0.054488j),,,,,-0.00028936970312499414,0.004192951071999916,-14.489944962167506,,,,(9.994249606163782e-08-1.0004528905697662e-07j),9.994249606163782e-08,-1.0004528905697662e-07
749,"(28,)",7,3,(2.8208e-12+1.9352e-10j),(-0.00095374+0.00098036j),(1.6223e-10+6.5849e-10j),(-0.0024835+0.0041026j),,,,,-9.353628585999811e-07,1.1499549504999767e-05,-12.294212239955622,,,,(9.994403989480455e-08-1.000441239893597e-07j),9.994403989480455e-08,-1.000441239893597e-07
750,"(28,)",8,1,(0.15868-3.9215e-10j),(-0.041696-0.2043j),(-0.16136-0.16038j),(-0.26731+0.26893j),-0.3,3.4962e-07,3.0,0.050097,-0.009148852008000004,0.04600959349999999,-5.02900183102404,-1.0488599999999999e-07,0.150291,0.36701096877391187,(1.4941091710003012e-05+0.5999925857910051j),1.4941091710003012e-05,0.5999925857910051
751,"(28,)",8,2,(1.924e-09-3.2785e-09j),(0.026008-0.0067786j),(2.001e-09-1.4328e-08j),(0.081684-0.061599j),,,,,-0.0003611827409799928,0.005233356328499896,-14.489497239819084,,,,(9.993970315984761e-08-1.0004179796602205e-07j),9.993970315984761e-08,-1.0004179796602205e-07
752,"(28,)",8,3,(-1.2328e-10+2.7421e-10j),(-0.0019881+0.00075339j),(-2.0458e-10+1.0341e-09j),(-0.0061961+0.004145j),,,,,-2.260069051049954e-06,2.7786340104999446e-05,-12.294465114723296,,,,(9.994016155082976e-08-1.0003841616045747e-07j),9.994016155082976e-08,-1.0003841616045747e-07
753,"(28,)",9,1,(0.17804-6.5481e-10j),(-0.03969-0.22406j),(-0.16428-0.16275j),(-0.27124+0.2738j),-0.3,4.5585e-07,3.0,0.049822,-0.010039969049999996,0.047531048349999994,-4.73418275627055,-1.3675499999999998e-07,0.149466,0.3851780164050687,(-1.10598275974688e-05+0.6000109564194215j),-1.10598275974688e-05,0.6000109564194215
754,"(28,)",9,2,(2.0358e-09-3.5943e-09j),(0.028134-0.0077723j),(1.9459e-09-1.559e-08j),(0.087721-0.068182j),,,,,-0.0004259653016449914,0.006171879482499877,-14.489160170242348,,,,(9.994149086983571e-08-1.0004205685654361e-07j),9.994149086983571e-08,-1.0004205685654361e-07
755,"(28,)",9,3,(-2.7569e-10+4.1198e-10j),(-0.0034402+0.00068276j),(-6.1517e-10+1.6265e-09j),(-0.011212+0.0050514j),,,,,-6.150568628799876e-06,7.561279297999849e-05,-12.29362641788006,,,,(9.993935909759062e-08-1.0004159128205767e-07j),9.993935909759062e-08,-1.0004159128205767e-07
756,"(29,)",1,1,(0.070879+2.4321e-09j),(-0.050543-0.097126j),(-0.15354-0.053176j),(-0.1708+0.21015j),-0.3,1.82e-08,3.0,0.038681,-0.0034821110419999968,0.023466721961999996,-6.739222752793539,-5.46e-09,0.11604300000000001,0.23223144010409927,(0.20521660385900248+0.5638306165162141j),0.20521660385900248,0.5638306165162141
757,"(29,)",1,2,(1.0907e-10-1.1127e-09j),(0.0061058-0.0050124j),(-1.2307e-09-4.0704e-09j),(0.014213-0.0265j),,,,,-3.120247369999937e-05,0.00045212968449999093,-14.490187183460396,,,,(9.994218915303272e-08-1.000444654502662e-07j),9.994218915303272e-08,-1.000444654502662e-07
758,"(29,)",1,3,(7.588e-12-5.9856e-11j),(0.0003375-0.0002613j),(-2.1382e-11-2.1051e-10j),(0.00094631-0.0011591j),,,,,-9.109196999999818e-08,1.1195077130499774e-06,-12.289861697469052,,,,(9.994041933412118e-08-1.0004021932540093e-07j),9.994041933412118e-08,-1.0004021932540093e-07
759,"(29,)",2,1,(0.079527+2.3992e-09j),(-0.052439-0.108j),(-0.16191-0.058135j),(-0.18334+0.22043j),-0.3,3.2839e-08,3.0,0.039283,-0.004044652495999997,0.026304207087500003,-6.503452920495353,-9.8517e-09,0.117849,0.25752326777062173,(0.20522235880357595+0.5638276674543047j),0.20522235880357595,0.5638276674543047
760,"(29,)",2,2,(1.6615e-10-1.4655e-09j),(0.0081576-0.0065082j),(-1.5506e-09-5.3993e-09j),(0.019263-0.034742j),,,,,-5.44515524999989e-05,0.0007890348664999843,-14.490585305166464,,,,(9.994062334633217e-08-1.000447938380173e-07j),9.994062334633217e-08,-1.000447938380173e-07
761,"(29,)",2,3,(-1.8566e-11-7.8101e-11j),(0.00029757-0.00048351j),(-1.2532e-10-2.5199e-10j),(0.00063433-0.0018863j),,,,,-1.6116491249999677e-07,1.9802511194499606e-06,-12.287110691354734,,,,(9.994553153186451e-08-1.0004689021714872e-07j),9.994553153186451e-08,-1.0004689021714872e-07
762,"(29,)",3,1,(0.089231+2.3504e-09j),(-0.053951-0.11969j),(-0.16974-0.062603j),(-0.1948+0.23015j),-0.3,5.2198e-08,3.0,0.039751,-0.004637117569999998,0.029092629645499996,-6.273860691761587,-1.56594e-08,0.119253,0.28284191773372575,(0.20521424968222748+0.5638247410901676j),0.20521424968222748,0.5638247410901676
763,"(29,)",3,2,(2.467e-10-1.8603e-09j),(0.010534-0.0080712j),(-1.8369e-09-6.9032e-09j),(0.025356-0.04369j),,,,,-8.805471271999825e-05,0.0012758714179999743,-14.489530186272574,,,,(9.994125113319218e-08-1.0004601427633831e-07j),9.994125113319218e-08,-1.0004601427633831e-07
764,"(29,)",3,3,(-5.7804e-11-8.8952e-11j),(0.00015582-0.00073369j),(-2.6773e-10-2.5796e-10j),(-4.7536e-05-0.0026286j),,,,,-2.812904442499944e-07,3.455898815647931e-06,-12.285873502963831,,,,(9.994512370444953e-08-1.0004527451859747e-07j),9.994512370444953e-08,-1.0004527451859747e-07
765,"(29,)",4,1,(0.10012+2.2862e-09j),(-0.055077-0.13228j),(-0.17706-0.066467j),(-0.20503+0.23942j),-0.3,7.716e-08,3.0,0.040055,-0.005253729964499997,0.0317955658055,-6.051998488758646,-2.3148e-08,0.120165,0.30832019115383014,(0.20520570823665124+0.5638070071014927j),0.20520570823665124,0.5638070071014927
766,"(29,)",4,2,(3.5362e-10-2.2818e-09j),(0.013154-0.0096333j),(-2.0722e-09-8.5285e-09j),(0.032311-0.052991j),,,,,-0.00013291409244499736,0.0019260234009999615,-14.490738834160798,,,,(9.994138417532133e-08-1.0004351803303972e-07j),9.994138417532133e-08,-1.0004351803303972e-07
767,"(29,)",4,3,(-1.1086e-10-8.3356e-11j),(-0.00013754-0.0009713j),(-4.4463e-10-1.9684e-10j),(-0.0012374-0.0032082j),,,,,-4.811704707999905e-07,5.911852999999881e-06,-12.286400265109531,,,,(9.994220509204136e-08-1.0004411053522475e-07j),9.994220509204136e-08,-1.0004411053522475e-07
768,"(29,)",5,1,(0.11233+2.2203e-09j),(-0.055801-0.14591j),(-0.1839-0.069735j),(-0.21405+0.24827j),-0.3,1.1945e-07,3.0,0.040167,-0.005892725400500001,0.0343866075875,-5.835433564337187,-3.5834999999999996e-08,0.120501,0.3342655495639041,(0.20520781174288064+0.5638025854772482j),0.20520781174288064,0.5638025854772482
769,"(29,)",5,2,(4.7408e-10-2.7115e-09j),(0.015932-0.011189j),(-2.2718e-09-1.0231e-08j),(0.039829-0.062497j),,,,,-0.00018951117249999626,0.002746112124999945,-14.49050253224516,,,,(9.994553386999812e-08-1.0004529287018825e-07j),9.994553386999812e-08,-1.0004529287018825e-07
770,"(29,)",5,3,(-1.7799e-10-5.9099e-11j),(-0.00059453-0.0011852j),(-6.5448e-10-6.0649e-11j),(-0.0029675-0.0035774j),,,,,-8.790824804499824e-07,1.0801923504999783e-05,-12.287724696174724,,,,(9.994215991256457e-08-1.0004518378136764e-07j),9.994215991256457e-08,-1.0004518378136764e-07
771,"(29,)",6,1,(0.12604+2.136e-09j),(-0.056054-0.16074j),(-0.19016-0.072386j),(-0.22176+0.25656j),-0.3,1.8136e-07,3.0,0.040121,-0.006546658457999994,0.036799986302,-5.621186218601422,-5.4408e-08,0.120363,0.36013263843539955,(0.20520365596363435+0.5638214735481153j),0.20520365596363435,0.5638214735481153
772,"(29,)",6,2,(6.1152e-10-3.1444e-09j),(0.018779-0.012666j),(-2.4182e-09-1.1951e-08j),(0.047704-0.071826j),,,,,-0.0002565391984999949,0.003717322945999926,-14.490272705829787,,,,(9.994217935780068e-08-1.0004513301707632e-07j),9.994217935780068e-08,-1.0004513301707632e-07
773,"(29,)",6,3,(-2.638e-10-9.5783e-12j),(-0.0012712-0.0013669j),(-9.0841e-10+1.7639e-10j),(-0.0054225-0.0036631j),,,,,-1.7421825249999653e-06,2.1410903929999574e-05,-12.289701924314732,,,,(9.994251130153008e-08-1.0004415180242229e-07j),9.994251130153008e-08,-1.0004415180242229e-07
774,"(29,)",7,1,(0.14142+2.022e-09j),(-0.055809-0.17697j),(-0.19584-0.07448j),(-0.22828+0.26426j),-0.3,2.6111e-07,3.0,0.039893,-0.007216704490499996,0.039022265000000014,-5.40721392310972,-7.833299999999999e-08,0.119679,0.386358254083841,(0.20520930458660638+0.5638190416596136j),0.20520930458660638,0.5638190416596136
775,"(29,)",7,2,(7.5499e-10-3.5719e-09j),(0.021624-0.0141j),(-2.5438e-09-1.3661e-08j),(0.055633-0.081003j),,,,,-0.00033320368799999336,0.004828258348999905,-14.490410889449702,,,,(9.993901401318738e-08-1.0004206222727126e-07j),9.993901401318738e-08,-1.0004206222727126e-07
776,"(29,)",7,3,(-3.6544e-10+6.3332e-11j),(-0.0021429-0.0015107j),(-1.1976e-09+5.0545e-10j),(-0.0085139-0.0034652j),,,,,-3.437117449999931e-06,4.2247052124999145e-05,-12.291419405816345,,,,(9.994497693015073e-08-1.000457292261312e-07j),9.994497693015073e-08,-1.000457292261312e-07
777,"(29,)",8,1,(0.15868+1.9204e-09j),(-0.054967-0.19473j),(-0.20077-0.075876j),(-0.23328+0.27119j),-0.3,3.5464e-07,3.0,0.039523,-0.007880900794499997,0.040948907111999985,-5.195967844256817,-1.06392e-07,0.11856900000000001,0.4118260920350174,(0.20520537397148123+0.5638102081932699j),0.20520537397148123,0.5638102081932699
778,"(29,)",8,2,(8.9245e-10-3.975e-09j),(0.02431-0.01541j),(-2.6407e-09-1.5267e-08j),(0.063181-0.089513j),,,,,-0.0004142220999999917,0.00600220796499988,-14.490313203955077,,,,(9.994263038668304e-08-1.0004329349324704e-07j),9.994263038668304e-08,-1.0004329349324704e-07
779,"(29,)",8,3,(-4.9139e-10+1.5972e-10j),(-0.0032555-0.0016546j),(-1.55e-09+9.3582e-10j),(-0.012428-0.0030772j),,,,,-6.667990704999866e-06,8.196217191999836e-05,-12.291884549050224,,,,(9.994668462416704e-08-1.0004634196375014e-07j),9.994668462416704e-08,-1.0004634196375014e-07
780,"(29,)",9,1,(0.17804+1.7038e-09j),(-0.053414-0.21429j),(-0.2048-0.076674j),(-0.23682+0.27704j),-0.3,4.6221e-07,3.0,0.038984,-0.008537508948,0.042506465862000006,-4.978790197573683,-1.38663e-07,0.116952,0.4364523463472194,(0.20520944703120658+0.5638257968310341j),0.20520944703120658,0.5638257968310341
781,"(29,)",9,2,(1.0129e-09-4.3407e-09j),(0.02676-0.016639j),(-2.7456e-09-1.6738e-08j),(0.070018-0.09739j),,,,,-0.00049647696049999,0.0071936662119998565,-14.489426064716655,,,,(9.994016658720112e-08-1.0004323425508416e-07j),9.994016658720112e-08,-1.0004323425508416e-07
782,"(29,)",9,3,(-6.3723e-10+2.8467e-10j),(-0.0046072-0.0017655j),(-1.9512e-09+1.4754e-09j),(-0.017133-0.0023876j),,,,,-1.2171641044999755e-05,0.00014962016137999698,-12.292521676151681,,,,(9.994389888419728e-08-1.0004237745729934e-07j),9.994389888419728e-08,-1.0004237745729934e-07
783,"(30,)",1,1,(0.070879+4.5202e-09j),(-0.059912-0.085589j),(-0.15856+0.015255j),(-0.15039+0.21879j),-0.3,6.0754e-09,3.0,0.034099,-0.002945546011999989,0.022556113787500002,-7.657702068006292,-1.8226199999999999e-09,0.102297,0.2492903975629783,(0.385656676092084+0.45962380585269663j),0.385656676092084,0.45962380585269663
784,"(30,)",1,2,(-3.9427e-10-1.0022e-09j),(0.0030359-0.0069857j),(-2.8457e-09-2.9519e-09j),(0.00054569-0.02899j),,,,,-2.900834664999942e-05,0.00042035893878804157,-14.49096509566325,,,,(9.994162513737486e-08-1.00042674902422e-07j),9.994162513737486e-08,-1.00042674902422e-07
785,"(30,)",1,3,(-2.4702e-10+5.8955e-11j),(-0.0015303-0.0009423j),(-7.9774e-10+3.966e-10j),(-0.0059711-0.0020089j),,,,,-1.6148736899999679e-06,1.9844857209999606e-05,-12.288798395124019,,,,(9.994165067615519e-08-1.000440089838268e-07j),9.994165067615519e-08,-1.000440089838268e-07
786,"(30,)",2,1,(0.079527+4.5809e-09j),(-0.06196-0.095669j),(-0.16679+0.014363j),(-0.16035+0.22834j),-0.3,1.6476e-08,3.0,0.033558,-0.00333352771599999,0.024913039115499996,-7.473475920396418,-4.9428e-09,0.10067399999999999,0.28057459554105324,(0.3856638536034517+0.4596163662726046j),0.3856638536034517,0.4596163662726046
787,"(30,)",2,2,(-4.7391e-10-1.3542e-09j),(0.0043942-0.0091411j),(-3.6367e-09-4.0723e-09j),(0.0021978-0.038546j),,,,,-5.143435142499896e-05,0.0007453122204199849,-14.490553487522662,,,,(9.994344145870002e-08-1.000455480630398e-07j),9.994344145870002e-08,-1.000455480630398e-07
788,"(30,)",2,3,(-3.236e-10+5.7361e-11j),(-0.0019034-0.0013331j),(-1.06e-09+4.5108e-10j),(-0.0075544-0.0030487j),,,,,-2.700043584999946e-06,3.3181765524999334e-05,-12.289344405157074,,,,(9.994128249449139e-08-1.0004381392843321e-07j),9.994128249449139e-08,-1.0004381392843321e-07
789,"(30,)",3,1,(0.089231+4.5708e-09j),(-0.063429-0.10695j),(-0.17429+0.012867j),(-0.17029+0.2363j),-0.3,3.3096e-08,3.0,0.033094,-0.0037496845899999904,0.0271469051555,-7.239783641508917,-9.9288e-09,0.099282,0.31120031572188306,(0.38568734870058524+0.45963309940659053j),0.38568734870058524,0.45963309940659053
790,"(30,)",3,2,(-5.1543e-10-1.7614e-09j),(0.0062269-0.011386j),(-4.3739e-09-5.4468e-09j),(0.0053897-0.049104j),,,,,-8.420763980499833e-05,0.0012201258410449755,-14.489491023266421,,,,(9.994282973349677e-08-1.0004402634031091e-07j),9.994282973349677e-08,-1.0004402634031091e-07
791,"(30,)",3,3,(-3.8276e-10+5.7647e-11j),(-0.0022014-0.0016235j),(-1.2603e-09+5.0027e-10j),(-0.0088015-0.0038049j),,,,,-3.7409571049999246e-06,4.597183312999908e-05,-12.288789162686752,,,,(9.994220918942938e-08-1.0004432332498548e-07j),9.994220918942938e-08,-1.0004432332498548e-07
792,"(30,)",4,1,(0.10012+4.5111e-09j),(-0.064378-0.11938j),(-0.1811+0.011198j),(-0.17972+0.24322j),-0.3,6.1715e-08,3.0,0.032636,-0.004186048441999991,0.02926632079799999,-6.991395633256758,-1.8514499999999997e-08,0.097908,0.341671459329166,(0.3856626141650738+0.45961974748068807j),0.3856626141650738,0.45961974748068807
793,"(30,)",4,2,(-5.1879e-10-2.1967e-09j),(0.008405-0.013569j),(-5.0096e-09-6.9805e-09j),(0.0098856-0.059949j),,,,,-0.00012738089299999745,0.0018458038441799634,-14.490429456951603,,,,(9.994320195597675e-08-1.0004501354911681e-07j),9.994320195597675e-08,-1.0004501354911681e-07
794,"(30,)",4,3,(-4.3685e-10+7.8311e-11j),(-0.0025754-0.0017916j),(-1.4291e-09+6.1358e-10j),(-0.010212-0.0040832j),,,,,-4.921257859999901e-06,6.04787331199988e-05,-12.289283520697293,,,,(9.994091079929023e-08-1.0004492038539578e-07j),9.994091079929023e-08,-1.0004492038539578e-07
795,"(30,)",5,1,(0.11233+4.4329e-09j),(-0.06483-0.13298j),(-0.18725+0.0096343j),(-0.1883+0.24939j),-0.3,1.0809e-07,3.0,0.032146,-0.0046342901999999854,0.031248439931755006,-6.7428750861901365,-3.2426999999999996e-08,0.096438,0.37208082013060195,(0.3856733297015963+0.45963235100521027j),0.3856733297015963,0.45963235100521027
796,"(30,)",5,2,(-4.8087e-10-2.6407e-09j),(0.010806-0.015595j),(-5.5209e-09-8.5926e-09j),(0.015395-0.070564j),,,,,-0.00017998683049999636,0.0026081420604999483,-14.49073831265672,,,,(9.994355345813802e-08-1.0004437114517368e-07j),9.994355345813802e-08,-1.0004437114517368e-07
797,"(30,)",5,3,(-4.9786e-10+1.2585e-10j),(-0.003116-0.0018561j),(-1.598e-09+8.2412e-10j),(-0.01211-0.003876j),,,,,-6.5772816049998685e-06,8.083773799999838e-05,-12.29044806878084,,,,(9.993779687402931e-08-1.0003954588635324e-07j),9.993779687402931e-08,-1.0003954588635324e-07
798,"(30,)",6,1,(0.12604+4.2948e-09j),(-0.064788-0.14786j),(-0.19275+0.0083115j),(-0.19589+0.255j),-0.3,1.7341e-07,3.0,0.031608,-0.0050869914719999885,0.033088124283875,-6.504458375053293,-5.2022999999999995e-08,0.09482399999999999,0.40258917316159404,(0.38566772677950945+0.45961391765161524j),0.38566772677950945,0.45961391765161524
799,"(30,)",6,2,(-4.0954e-10-3.0756e-09j),(0.013319-0.017434j),(-5.916e-09-1.0221e-08j),(0.021569-0.080681j),,,,,-0.00024067005849999517,0.0034873227609999303,-14.490056564306691,,,,(9.99388850374323e-08-1.0004315528280979e-07j),9.99388850374323e-08,-1.0004315528280979e-07
800,"(30,)",6,3,(-5.7046e-10+1.9762e-10j),(-0.003846-0.0018619j),(-1.7919e-09+1.1298e-09j),(-0.014608-0.0033184j),,,,,-9.129193804999815e-06,0.00011220272127999775,-12.290539961869067,,,,(9.993940710240855e-08-1.0004373826181767e-07j),9.993940710240855e-08,-1.0004373826181767e-07
801,"(30,)",7,1,(0.14142+4.1478e-09j),(-0.064218-0.16414j),(-0.19758+0.0073234j),(-0.20232+0.2601j),-0.3,2.534e-07,3.0,0.031044,-0.005533137361999996,0.03474695190621999,-6.2797920298982834,-7.601999999999999e-08,0.09313199999999999,0.432505360866512,(0.38567988763836714+0.45962800896964845j),0.38567988763836714,0.45962800896964845
802,"(30,)",7,2,(-3.2005e-10-3.4875e-09j),(0.015832-0.019034j),(-6.1926e-09-1.1801e-08j),(0.02809-0.08996j),,,,,-0.00030647268999999384,0.004440924849999911,-14.490442362091057,,,,(9.994177519126446e-08-1.000440691987841e-07j),9.994177519126446e-08,-1.000440691987841e-07
803,"(30,)",7,3,(-6.6453e-10+2.9387e-10j),(-0.0047899-0.0018528j),(-2.0357e-09+1.5293e-09j),(-0.017825-0.0025411j),,,,,-1.3188004924999735e-05,0.00016209390710499673,-12.291010507413803,,,,(9.994283205540848e-08-1.0004290213385685e-07j),9.994283205540848e-08,-1.0004290213385685e-07
804,"(30,)",8,1,(0.15868+3.9743e-09j),(-0.063107-0.182j),(-0.20175+0.0067278j),(-0.20754+0.26478j),-0.3,3.4652e-07,3.0,0.030433,-0.005963575524499996,0.03621648710358,-6.072948511307148,-1.03956e-07,0.091299,0.4619991744496653,(0.3856872282258642+0.4596437519979008j),0.3856872282258642,0.4596437519979008
805,"(30,)",8,2,(-2.2179e-10-3.8673e-09j),(0.018233-0.020436j),(-6.3939e-09-1.3284e-08j),(0.034502-0.098378j),,,,,-0.00037503619249999254,0.005434309443999891,-14.490093363455845,,,,(9.994379464343216e-08-1.0004432701201177e-07j),9.994379464343216e-08,-1.0004432701201177e-07
806,"(30,)",8,3,(-7.7718e-10+4.0137e-10j),(-0.0059035-0.0018689j),(-2.3346e-09+1.9936e-09j),(-0.021641-0.0017158j),,,,,-1.9172049729999614e-05,0.00023563842531999527,-12.290726794395813,,,,(9.994647446831785e-08-1.0004566151715445e-07j),9.994647446831785e-08,-1.0004566151715445e-07
807,"(30,)",9,1,(0.17804+3.7873e-09j),(-0.061375-0.20165j),(-0.20516+0.0065534j),(-0.21142+0.26896j),-0.3,4.5459e-07,3.0,0.029806,-0.00636568576249999,0.03745216267421999,-5.883445094768774,-1.36377e-07,0.089418,0.49003386831197276,(0.38566592903095376+0.45963157824314316j),0.38566592903095376,0.45963157824314316
808,"(30,)",9,2,(-1.2112e-10-4.2008e-09j),(0.020395-0.021613j),(-6.533e-09-1.4602e-08j),(0.0404-0.10566j),,,,,-0.00044153889699999116,0.006398097799999871,-14.49045110967879,,,,(9.994487111466161e-08-1.0004517123823897e-07j),9.994487111466161e-08,-1.0004517123823897e-07
809,"(30,)",9,3,(-9.1334e-10+5.2607e-10j),(-0.0071947-0.001938j),(-2.7023e-09+2.5187e-09j),(-0.026106-0.00093132j),,,,,-2.775977604499945e-05,0.00034119529647119316,-12.290996005086823,,,,(9.994353500965794e-08-1.000451778527999e-07j),9.994353500965794e-08,-1.000451778527999e-07
810,"(31,)",1,1,(0.070879+6.2772e-09j),(-0.064219-0.072344j),(-0.13587+0.074857j),(-0.13373+0.22127j),-0.3,1.3818e-09,3.0,0.030832,-0.0021669508279999806,0.021389949225499992,-9.87098966396121,-4.1453999999999995e-10,0.092496,0.2546802029655334,(0.5196193842660741+0.3000013546440905j),0.5196193842660741,0.3000013546440905
811,"(31,)",1,2,(-7.0874e-10-6.8188e-10j),(-0.00014122-0.00696j),(-3.4891e-09-1.3672e-09j),(-0.010598-0.024288j),,,,,-2.423077154419951e-05,0.00035111227399999294,-14.49034643240834,,,,(9.994528901031808e-08-1.0004445928312946e-07j),9.994528901031808e-08,-1.0004445928312946e-07
