,gammaTuple,power,harmonic,a1,b1,a2,b2,V1,I1,V2,I2,Pin,Pout,Gain,Pdc1,Pdc2,PAE,Load Gamma,r,x
473,"(18,)",5,3,(1.1481e-10+3.0817e-10j),(-0.00096496+0.0021145j),(6.2719e-10+9.4319e-10j),(-0.0015841+0.0078516j),,,,,-2.7011290257999455e-06,3.207849768499936e-05,-11.875959044755087,,,,(9.994263116626996e-08-1.0004446508106477e-07j),9.994263116626996e-08,-1.0004446508106477e-07
474,"(18,)",6,1,(0.12604+9.0072e-09j),(-0.036636-0.072624j),(0.08997+0.089471j),(-0.081249+0.30663j),-0.3,4.3428e-08,3.0,0.038677,0.004634819864000044,0.042261848080000004,9.11833670349515,-1.30284e-08,0.11603100000000001,0.3242842707207553,(0.19999849756354135-0.3464099335633831j),0.19999849756354135,-0.3464099335633831
475,"(18,)",6,2,(3.9667e-10+1.0633e-09j),(-0.0033345+0.0072938j),(2.8905e-09+3.1071e-09j),(-0.0010979+0.029989j),,,,,-3.2159204344999345e-05,0.00045027275270499093,-14.001364830874833,,,,(9.994535690789153e-08-1.0004434983991378e-07j),9.994535690789153e-08,-1.0004434983991378e-07
476,"(18,)",6,3,(1.5499e-10+5.4218e-10j),(-0.0019373+0.003485j),(9.4454e-10+1.6981e-09j),(-0.003775+0.013212j),,,,,-7.94917814499984e-06,9.440378449999812e-05,-11.875917582672319,,,,(9.994121951752899e-08-1.000467835058032e-07j),9.994121951752899e-08,-1.000467835058032e-07
477,"(18,)",7,1,(0.14142+9.2493e-09j),(-0.037621-0.086615j),(0.092221+0.095147j),(-0.090723+0.3186j),-0.3,8.6855e-08,3.0,0.039502,0.005541059267000041,0.0460894791395,8.317810172864851,-2.6056500000000002e-08,0.118506,0.34216343368690155,(0.19999948851350985-0.3464078895053708j),0.19999948851350985,-0.3464078895053708
478,"(18,)",7,2,(3.4958e-10+1.3767e-09j),(-0.0051378+0.0086342j),(3.1807e-09+4.2601e-09j),(-0.0054166+0.037204j),,,,,-5.047319923999899e-05,0.0007067385857799859,-14.002254590985185,,,,(9.994090008832064e-08-1.0004407804049021e-07j),9.994090008832064e-08,-1.0004407804049021e-07
479,"(18,)",7,3,(1.5836e-10+8.2297e-10j),(-0.0033233+0.0049061j),(1.1764e-09+2.6373e-09j),(-0.0073147+0.019066j),,,,,-1.755707004999965e-05,0.00020850859604499582,-11.876047395789708,,,,(9.99425191827707e-08-1.000445581173929e-07j),9.99425191827707e-08,-1.000445581173929e-07
480,"(18,)",8,1,(0.15868+9.3684e-09j),(-0.037982-0.10287j),(0.093771+0.10035j),(-0.10004+0.32846j),-0.3,1.5367e-07,3.0,0.040341,0.006577236588000044,0.049515425129499996,7.528302269047049,-4.6101e-08,0.121023,0.3547936222164378,(0.2000111585008486-0.3464047868733633j),0.2000111585008486,-0.3464047868733633
481,"(18,)",8,2,(2.5269e-10+1.6872e-09j),(-0.0071859+0.0096984j),(3.2861e-09+5.477e-09j),(-0.010977+0.043813j),,,,,-7.284806068499855e-05,0.0010200367489999794,-14.002249880209007,,,,(9.994359590470009e-08-1.0004292909058713e-07j),9.994359590470009e-08,-1.0004292909058713e-07
482,"(18,)",8,3,(1.1641e-10+1.1252e-09j),(-0.0050366+0.0062145j),(1.2776e-09+3.6831e-09j),(-0.012041+0.024799j),,,,,-3.199367490499936e-05,0.0003799880409999924,-11.876973874627172,,,,(9.994211278349152e-08-1.0004447679446838e-07j),9.994211278349152e-08,-1.0004447679446838e-07
483,"(18,)",9,1,(0.17804+9.4193e-09j),(-0.037631-0.12144j),(0.09489+0.10497j),(-0.10866+0.33666j),-0.3,2.5096e-07,3.0,0.041203,0.007767237919500044,0.0525620691,6.76715064541029,-7.5288e-08,0.123609,0.36239134027862013,(0.19999250928615506-0.3464064220846955j),0.19999250928615506,-0.3464064220846955
484,"(18,)",9,2,(1.0041e-10+1.989e-09j),(-0.0094343+0.010447j),(3.1969e-09+6.728e-09j),(-0.017682+0.049619j),,,,,-9.9072912744998e-05,0.0013873491424999723,-14.003314367781288,,,,(9.99420541322027e-08-1.0004384210011503e-07j),9.99420541322027e-08,-1.0004384210011503e-07
485,"(18,)",9,3,(3.4329e-11+1.425e-09j),(-0.0069643+0.0072987j),(1.2308e-09+4.7599e-09j),(-0.017662+0.029947j),,,,,-5.088624808999899e-05,0.000604384526499988,-11.877168177757081,,,,(9.994161862448011e-08-1.0004237045933041e-07j),9.994161862448011e-08,-1.0004237045933041e-07
486,"(19,)",1,1,(0.070879+5.1085e-09j),(-0.018371-0.038115j),(0.079772+0.023002j),(-0.057504+0.19943j),-0.3,2.7059e-10,3.0,0.036611,0.0016167928875000124,0.018093185464,11.190787393910934,-8.1177e-11,0.10983299999999999,0.15001313427203106,(1.8517592178296903e-06-0.400000533939538j),1.8517592178296903e-06,-0.400000533939538
487,"(19,)",1,2,(2.9324e-10+1.6066e-10j),(0.00066362+0.0022695j),(1.2439e-09+1.3508e-10j),(0.0055407+0.006898j),,,,,-2.7955108771999435e-06,3.9140880244999206e-05,-14.001333553816728,,,,(9.994484693531449e-08-1.0004864983843187e-07j),9.994484693531449e-08,-1.0004864983843187e-07
488,"(19,)",1,3,(-4.7396e-11+4.7386e-11j),(-0.00047356-3.9786e-07j),(-1.2194e-10+1.9594e-10j),(-0.0015897+0.00036922j),,,,,-1.1212961594628753e-07,1.3317347491999735e-06,-11.876744051615255,,,,(9.994219380394913e-08-1.0004362030804925e-07j),9.994219380394913e-08,-1.0004362030804925e-07
489,"(19,)",2,1,(0.079527+5.6533e-09j),(-0.020276-0.043185j),(0.088507+0.025607j),(-0.064017+0.22127j),-0.3,1.5871e-09,3.0,0.0376,0.0020242416640000164,0.0222846908455,11.008908294805169,-4.7613e-10,0.11280000000000001,0.17961391118351044,(2.0405932697286762e-06-0.3999960710112503j),2.0405932697286762e-06,-0.3999960710112503
490,"(19,)",2,2,(3.7938e-10+2.1162e-10j),(0.00083841+0.0029533j),(1.6135e-09+1.8808e-10j),(0.0071231+0.0090122j),,,,,-4.712456109049906e-06,6.597915122499868e-05,-14.001011298182885,,,,(9.99416950744504e-08-1.0004275446785274e-07j),9.99416950744504e-08,-1.0004275446785274e-07
491,"(19,)",2,3,(-6.5161e-11+7.0758e-11j),(-0.00067996+2.8378e-05j),(-1.631e-10+2.8878e-10j),(-0.0022598+0.0006273j),,,,,-2.3157545624199535e-07,2.7501006649999453e-06,-11.875613718433538,,,,(9.994635487279518e-08-1.0004586759372315e-07j),9.994635487279518e-08,-1.0004586759372315e-07
492,"(19,)",3,1,(0.089231+6.2326e-09j),(-0.022234-0.049155j),(0.097676+0.028474j),(-0.071185+0.24419j),-0.3,6.1744e-09,3.0,0.038863,0.0025258032900000206,0.0271723453365,10.757902424182754,-1.8523199999999999e-09,0.116589,0.2113968045570335,(-1.309514438656127e-17-0.39999999999999997j),-1.309514438656127e-17,-0.39999999999999997
493,"(19,)",3,2,(4.9238e-10+2.8602e-10j),(0.0010354+0.0038946j),(2.1136e-09+2.8236e-10j),(0.0091506+0.011985j),,,,,-8.119981159999836e-06,0.00011368685267999773,-14.000876410900444,,,,(9.994468236342417e-08-1.0004557276305804e-07j),9.994468236342417e-08,-1.0004557276305804e-07
494,"(19,)",3,3,(-8.6708e-11+1.0885e-10j),(-0.00097761+0.00011041j),(-2.0568e-10+4.331e-10j),(-0.0031947+0.0011355j),,,,,-4.839558400999903e-07,5.747734169999884e-06,-11.876567433946748,,,,(9.994120396142119e-08-1.0004593949410153e-07j),9.994120396142119e-08,-1.0004593949410153e-07
495,"(19,)",4,1,(0.10012+6.7928e-09j),(-0.024134-0.056371j),(0.10683+0.031639j),(-0.079098+0.26708j),-0.3,1.5936e-08,3.0,0.040466,0.0031319374015000225,0.03258727239149999,10.40482877336326,-4.7808e-09,0.121398,0.2426344337633237,(1.350462737706259e-06-0.39999291155796624j),1.350462737706259e-06,-0.39999291155796624
496,"(19,)",4,2,(6.4327e-10+4.0025e-10j),(0.0012151+0.0052183j),(2.7971e-09+4.6254e-10j),(0.011665+0.016305j),,,,,-1.4353561449999715e-05,0.000200962624999996,-14.000889305420431,,,,(9.994367410358021e-08-1.0004643002647883e-07j),9.994367410358021e-08,-1.0004643002647883e-07
497,"(19,)",4,3,(-1.0837e-10+1.7295e-10j),(-0.0014074+0.00032363j),(-2.2794e-10+6.6587e-10j),(-0.0044705+0.0021875j),,,,,-1.0427555684499794e-06,1.2385263249999752e-05,-11.877436692483956,,,,(9.994121017169337e-08-1.0004442517602521e-07j),9.994121017169337e-08,-1.0004442517602521e-07
498,"(19,)",5,1,(0.11233+7.3067e-09j),(-0.025887-0.065202j),(0.11554+0.035194j),(-0.087986+0.28885j),-0.3,3.2105e-08,3.0,0.042323,0.003848295663500026,0.03829387473,9.950866066037063,-9.631500000000001e-09,0.126969,0.27129125271916743,(-1.2672214076376197e-06-0.3999996139943127j),-1.2672214076376197e-06,-0.3999996139943127
499,"(19,)",5,2,(8.1115e-10+5.7286e-10j),(0.0011955+0.0069233j),(3.6266e-09+8.1737e-10j),(0.014036+0.022228j),,,,,-2.4680651569999504e-05,0.0003455466399999931,-14.000709787582,,,,(9.994520270838112e-08-1.0004359972940266e-07j),9.994520270838112e-08,-1.0004359972940266e-07
500,"(19,)",5,3,(-1.1321e-10+2.6946e-10j),(-0.0019153+0.00078303j),(-1.6835e-10+9.9423e-10j),(-0.0058154+0.0041267j),,,,,-2.140755035449957e-06,2.542426502499949e-05,-11.876307472823795,,,,(9.994215223139965e-08-1.0004448883768667e-07j),9.994215223139965e-08,-1.0004448883768667e-07
501,"(19,)",6,1,(0.12604+7.7595e-09j),(-0.027412-0.075967j),(0.12348+0.039185j),(-0.097962+0.30871j),-0.3,5.5691e-08,3.0,0.044215,0.004681839383500032,0.04405782145949999,9.410365852098797,-1.6707299999999998e-08,0.13264499999999999,0.296852365909005,(4.324088109426984e-06-0.3999884150054076j),4.324088109426984e-06,-0.3999884150054076
502,"(19,)",6,2,(9.5261e-10+8.1157e-10j),(0.00070991+0.0088251j),(4.458e-09+1.4398e-09j),(0.015077+0.029499j),,,,,-3.919318110904923e-05,0.0005487534649999891,-14.001248418013422,,,,(9.994098734301385e-08-1.0004372127290349e-07j),9.994098734301385e-08,-1.0004372127290349e-07
503,"(19,)",6,3,(-8.6533e-11+4.0846e-10j),(-0.0024754+0.0016082j),(2.9198e-11+1.4383e-09j),(-0.0070496+0.0073343j),,,,,-4.356956199999912e-06,5.174440832499897e-05,-11.876274616898836,,,,(9.994403070797894e-08-1.0004546294519835e-07j),9.994403070797894e-08,-1.0004546294519835e-07
504,"(19,)",7,1,(0.14142+8.122e-09j),(-0.028533-0.088907j),(0.13043+0.043418j),(-0.10855+0.32607j),-0.3,8.8993e-08,3.0,0.046036,0.005640514831000032,0.049603819888,8.794200773195293,-2.6697899999999996e-08,0.138108,0.318325549982622,(-7.359907363028293e-06-0.4000036835098467j),-7.359907363028293e-06,-0.4000036835098467
505,"(19,)",7,2,(1.0326e-09+1.1057e-09j),(-0.00035849+0.010698j),(5.157e-09+2.3414e-09j),(0.01406+0.037502j),,,,,-5.728785954004884e-05,0.000802041801999984,-14.000205426409622,,,,(9.994155067742967e-08-1.0004324562624234e-07j),9.994155067742967e-08,-1.0004324562624234e-07
506,"(19,)",7,3,(-4.6873e-11+6.0352e-10j),(-0.0032512+0.0027783j),(3.141e-10+2.0603e-09j),(-0.0087378+0.011869j),,,,,-9.144626164999816e-06,0.00010861115491999782,-11.877047017591233,,,,(9.993981620023455e-08-1.000382615211399e-07j),9.993981620023455e-08,-1.000382615211399e-07
507,"(19,)",8,1,(0.15868+8.3676e-09j),(-0.029127-0.1042j),(0.13633+0.047731j),(-0.11933+0.34083j),-0.3,1.4602e-07,3.0,0.047744,0.006736660135500034,0.05477031026950001,8.130187536235956,-4.3806e-08,0.143232,0.33535557790158604,(-7.834838037410139e-07-0.3999938576618188j),-7.834838037410139e-07,-0.3999938576618188
508,"(19,)",8,2,(1.0436e-09+1.4217e-09j),(-0.0018901+0.012326j),(5.6431e-09+3.42e-09j),(0.011093+0.045324j),,,,,-7.775137700499845e-05,0.0010886598124999784,-14.001807484772792,,,,(9.99426018125382e-08-1.0004493685670977e-07j),9.99426018125382e-08,-1.0004493685670977e-07
509,"(19,)",8,3,(-2.4823e-11+8.5534e-10j),(-0.0044007+0.0041518j),(5.8716e-10+2.8894e-09j),(-0.011521+0.017378j),,,,,-1.830180186499963e-05,0.00021736416249999567,-11.876653681607324,,,,(9.994132045571217e-08-1.0004511180632176e-07j),9.994132045571217e-08,-1.0004511180632176e-07
510,"(19,)",9,1,(0.17804+8.492e-09j),(-0.029029-0.12196j),(0.14128+0.0518j),(-0.1295+0.35321j),-0.3,2.269e-07,3.0,0.049309,0.00799065857950004,0.05944213785000002,7.438953530375866,-6.807e-08,0.147927,0.34781668843754,(3.6600646658159222e-06-0.3999900172089528j),3.6600646658159222e-06,-0.3999900172089528
511,"(19,)",9,2,(9.8413e-10+1.7455e-09j),(-0.0038227+0.013639j),(5.8933e-09+4.6307e-09j),(0.0062867+0.052626j),,,,,-0.000100317678144998,0.0014045092364449719,-14.000615468939689,,,,(9.994403027943129e-08-1.0004526022958803e-07j),9.994403027943129e-08,-1.0004526022958803e-07
512,"(19,)",9,3,(-4.808e-11+1.1394e-09j),(-0.0059364+0.0054617j),(7.346e-10+3.862e-09j),(-0.01565+0.022977j),,,,,-3.253550592499935e-05,0.0003864325144999923,-11.877255432597059,,,,(9.994071552175249e-08-1.0004231178637012e-07j),9.994071552175249e-08,-1.0004231178637012e-07
513,"(20,)",1,1,(0.070879+4.0883e-09j),(-0.009183-0.039285j),(0.11573+0.0009767j),(-0.067501+0.1807j),-0.3,1.8129e-09,3.0,0.037804,0.0016980969635000081,0.011907244079055,7.012110812866984,-5.4387e-10,0.11341199999999999,0.09001822660348986,(-0.2052037595814116-0.5637993415854738j),-0.2052037595814116,-0.5637993415854738
514,"(20,)",1,2,(3.6999e-10+2.444e-10j),(0.00063039+0.0030749j),(1.6309e-09+3.144e-10j),(0.0065778+0.0097304j),,,,,-4.926200781049902e-06,6.897406849999862e-05,-14.00147325811971,,,,(9.994315312862835e-08-1.000466504306615e-07j),9.994315312862835e-08,-1.000466504306615e-07
515,"(20,)",1,3,(-8.7343e-11+5.8237e-11j),(-0.00072809-0.00014513j),(-2.473e-10+2.6409e-10j),(-0.0025571+8.2639e-05j),,,,,-2.7558888249999446e-07,3.272794807160434e-06,-11.875641635001369,,,,(9.994439035387988e-08-1.0004720015859595e-07j),9.994439035387988e-08,-1.0004720015859595e-07
516,"(20,)",2,1,(0.079527+4.4891e-09j),(-0.0099302-0.044584j),(0.12789+0.0010085j),(-0.074482+0.19972j),-0.3,6.6227e-09,3.0,0.039187,0.00211910090048001,0.014539388775875002,6.861112074739621,-1.98681e-09,0.117561,0.10564972971814625,(-0.2052152006691881-0.5638151483264446j),-0.2052152006691881,-0.5638151483264446
517,"(20,)",2,2,(4.8666e-10+3.1427e-10j),(0.00086261+0.0040057j),(2.1329e-09+3.8934e-10j),(0.0087121+0.012617j),,,,,-8.394864251049832e-06,0.00011754468770499767,-14.001975992678851,,,,(9.993791012046145e-08-1.0004208078303303e-07j),9.993791012046145e-08,-1.0004208078303303e-07
518,"(20,)",2,3,(-1.2628e-10+8.8633e-11j),(-0.0010743-0.00018868j),(-3.5434e-10+3.962e-10j),(-0.0037531+0.00020736j),,,,,-5.948603161999881e-07,7.064378889799859e-06,-11.875693666922741,,,,(9.994010146021316e-08-1.00044342160137e-07j),9.994010146021316e-08,-1.00044342160137e-07
519,"(20,)",3,1,(0.089231+4.9102e-09j),(-0.010594-0.050797j),(0.14054+0.0010547j),(-0.081765+0.21951j),-0.3,1.6243e-08,3.0,0.041017,0.0026348016580000125,0.017558775666455004,6.66417360606311,-4.8728999999999996e-09,0.123051,0.12128283401561135,(-0.2052069259929692-0.5638069140184268j),-0.2052069259929692,-0.5638069140184268
520,"(20,)",3,2,(6.4678e-10+4.0573e-10j),(0.0012062+0.0052626j),(2.8169e-09+4.7587e-10j),(0.011698+0.016471j),,,,,-1.4574938599999709e-05,0.0002040685224999959,-14.001329823783955,,,,(9.994229014423329e-08-1.0004098657596739e-07j),9.994229014423329e-08,-1.0004098657596739e-07
521,"(20,)",3,3,(-1.8226e-10+1.3636e-10j),(-0.0015935-0.00022878j),(-5.0446e-10+6.0082e-10j),(-0.005527+0.00047907j),,,,,-1.2957912691999742e-06,1.538861853244969e-05,-11.875846749569993,,,,(9.994351510220577e-08-1.0004343409082437e-07j),9.994351510220577e-08,-1.0004343409082437e-07
522,"(20,)",4,1,(0.10012+5.3155e-09j),(-0.011171-0.058044j),(0.15373+0.00115j),(-0.08943+0.2401j),-0.3,3.1058e-08,3.0,0.043306,0.003265058611500014,0.021005749750000007,6.4334985215930525,-9.3174e-09,0.12991799999999998,0.1365529883349497,(-0.20522215069299196-0.5638358311683705j),-0.20522215069299196,-0.5638358311683705
523,"(20,)",4,2,(8.4718e-10+5.1834e-10j),(0.0016405+0.0068253j),(3.6688e-09+5.7999e-10j),(0.015434+0.021253j),,,,,-2.463798016999951e-05,0.00034494918249999314,-14.000708666858221,,,,(9.994339770612442e-08-1.0004580999405614e-07j),9.994339770612442e-08,-1.0004580999405614e-07
524,"(20,)",4,3,(-2.4909e-10+1.9794e-10j),(-0.002235-0.00025608j),(-6.8074e-10+8.5941e-10j),(-0.0077017+0.00088949j),,,,,-2.530400983199949e-06,3.00536876750494e-05,-11.877045525426354,,,,(9.994267465365222e-08-1.000444045239782e-07j),9.994267465365222e-08,-1.000444045239782e-07
525,"(20,)",5,1,(0.11233+5.7503e-09j),(-0.011695-0.066418j),(0.16768+0.0013638j),(-0.097717+0.26183j),-0.3,5.1234e-08,3.0,0.045958,0.004034952575500015,0.024992559319280003,6.194015630080337,-1.53702e-08,0.137874,0.15200550316796485,(-0.2052160311647938-0.5638273119301448j),-0.2052160311647938,-0.5638273119301448
526,"(20,)",5,2,(1.0687e-09+6.5126e-10j),(0.0020855+0.0085991j),(4.626e-09+7.2158e-10j),(0.01951+0.02675j),,,,,-3.914691552999922e-05,0.000548101299999989,-14.001136298464328,,,,(9.994094613532207e-08-1.000430706878455e-07j),9.994094613532207e-08,-1.000430706878455e-07
527,"(20,)",5,3,(-3.1475e-10+2.6357e-10j),(-0.0028907-0.00025659j),(-8.4955e-10+1.1307e-09j),(-0.0099027+0.0014008j),,,,,-4.210992459049917e-06,5.0012853964999004e-05,-11.876737954615784,,,,(9.994154054871482e-08-1.0004361335790848e-07j),9.994154054871482e-08,-1.0004361335790848e-07
528,"(20,)",6,1,(0.12604+6.1989e-09j),(-0.01214-0.076133j),(0.18225+0.0017853j),(-0.10668+0.28441j),-0.3,7.7305e-08,3.0,0.048871,0.004971234155500021,0.029525710351955,5.939311935103412,-2.31915e-08,0.146613,0.16747816494072817,(-0.20521014895138265-0.5638275071546939j),-0.20521014895138265,-0.5638275071546939
529,"(20,)",6,2,(1.2999e-09+8.1476e-10j),(0.0024176+0.010569j),(5.6562e-09+9.5806e-10j),(0.023475+0.033085j),,,,,-5.877427537999882e-05,0.0008228464249999837,-14.000111778153924,,,,(9.994374715792198e-08-1.0004595845451964e-07j),9.994374715792198e-08,-1.0004595845451964e-07
530,"(20,)",6,3,(-3.7363e-10+3.2976e-10j),(-0.003519-0.00021739j),(-9.949e-10+1.4009e-09j),(-0.011981+0.0020241j),,,,,-6.215309706049875e-06,7.382067090499852e-05,-11.877231287950583,,,,(9.994123874184804e-08-1.0004247881333991e-07j),9.994123874184804e-08,-1.0004247881333991e-07
531,"(20,)",7,1,(0.14142+6.608e-09j),(-0.012459-0.087563j),(0.19692+0.0027105j),(-0.1165+0.30686j),-0.3,1.1078e-07,3.0,0.051879,0.006088555375000019,0.034475238194874996,5.662301822273381,-3.3234e-08,0.155637,0.18239032376539627,(-0.20521996040191448-0.5638137085745192j),-0.20521996040191448,-0.5638137085745192
532,"(20,)",7,2,(1.5182e-09+1.0198e-09j),(0.0024993+0.012695j),(6.7121e-09+1.3486e-09j),(0.026798+0.04032j),,,,,-8.370476274499833e-05,0.0011719176019999765,-14.000608371236353,,,,(9.994150075066454e-08-1.000463210040598e-07j),9.994150075066454e-08,-1.000463210040598e-07
533,"(20,)",7,3,(-4.1276e-10+4.05e-10j),(-0.0040906-3.7071e-05j),(-1.0672e-09+1.6839e-09j),(-0.013758+0.0030765j),,,,,-8.367191309520332e-06,9.9373708124998e-05,-11.876590895194294,,,,(9.994120338658743e-08-1.00045856067827e-07j),9.994120338658743e-08,-1.00045856067827e-07
534,"(20,)",8,1,(0.15868+7.0018e-09j),(-0.012486-0.10118j),(0.21075+0.0042663j),(-0.12682+0.32764j),-0.3,1.5309e-07,3.0,0.054799,0.007393024902000021,0.039498759092155,5.342706079817136,-4.5927e-08,0.16439700000000002,0.19529391771233645,(-0.2052113861055093-0.5638050665794754j),-0.2052113861055093,-0.5638050665794754
535,"(20,)",8,2,(1.7027e-09+1.2743e-09j),(0.0021279+0.014873j),(7.7014e-09+1.9711e-09j),(0.028629+0.048381j),,,,,-0.00011286704370499775,0.0015801704009999684,-14.00028165112646,,,,(9.994085748604022e-08-1.0004326473268753e-07j),9.994085748604022e-08,-1.0004326473268753e-07
536,"(20,)",8,3,(-4.2405e-10+5.0171e-10j),(-0.0046272+0.0003873j),(-1.0295e-09+2.0151e-09j),(-0.015227+0.0049207j),,,,,-1.0780490564999784e-05,0.00012803740874499746,-11.876770168575352,,,,(9.993914794452364e-08-1.0004133675112513e-07j),9.993914794452364e-08,-1.0004133675112513e-07
537,"(20,)",9,1,(0.17804+7.2633e-09j),(-0.011956-0.11738j),(0.2229+0.0061656j),(-0.13672+0.34559j),-0.3,2.0976e-07,3.0,0.057417,0.008888615632000026,0.04420119093832002,4.972786850990689,-6.292799999999999e-08,0.17225100000000002,0.20500650391765501,(-0.20520657378079293-0.5638014908784686j),-0.20520657378079293,-0.5638014908784686
538,"(20,)",9,2,(1.808e-09+1.5666e-09j),(0.0012013+0.016867j),(8.4888e-09+2.828e-09j),(0.028277+0.056602j),,,,,-0.00014296940534499713,0.00200168756649996,-14.00081060468651,,,,(9.994273339560158e-08-1.0004450951861374e-07j),9.994273339560158e-08,-1.0004450951861374e-07
539,"(20,)",9,3,(-4.3114e-10+6.3657e-10j),(-0.005338+0.0010258j),(-9.4797e-10+2.4736e-09j),(-0.017113+0.0076198j),,,,,-1.4773254819999703e-05,0.0001754580605199965,-11.876736890943308,,,,(9.994111352325803e-08-1.0004491925293509e-07j),9.994111352325803e-08,-1.0004491925293509e-07
540,"(21,)",1,1,(0.070879+3.1317e-09j),(-0.0061872-0.045781j),(0.11419-0.031573j),(-0.082019+0.17961j),-0.3,4.5133e-09,3.0,0.038689,0.001444825618080005,0.012475329016,8.634487691724468,-1.35399e-09,0.116067,0.0950356552501572,(-0.3856830962210171-0.45964399605282785j),-0.3856830962210171,-0.45964399605282785
541,"(21,)",1,2,(4.7314e-10+2.3424e-10j),(0.0011924+0.0035335j),(1.9688e-09+1.3251e-10j),(0.0091769+0.010512j),,,,,-6.9537200049998616e-06,9.735881880499805e-05,-14.000969083453912,,,,(9.994177250125277e-08-1.0004227054159565e-07j),9.994177250125277e-08,-1.0004227054159565e-07
542,"(21,)",1,3,(-9.8265e-11+9.508e-11j),(-0.00096588-1.6756e-05j),(-2.553e-10+3.9554e-10j),(-0.0032548+0.00069956j),,,,,-4.6660246896799064e-07,5.541553616799889e-06,-11.8763915438691,,,,(9.994078186322963e-08-1.0004468066847705e-07j),9.994078186322963e-08,-1.0004468066847705e-07
543,"(21,)",2,1,(0.079527+3.4261e-09j),(-0.0065596-0.051898j),(0.12564-0.034701j),(-0.090297+0.19759j),-0.3,1.2247e-08,3.0,0.040345,0.0017940564864200059,0.015102893653999996,8.418293274665746,-3.6741e-09,0.121035,0.10995858361283918,(-0.3856626391552221-0.45961749416570125j),-0.3856626391552221,-0.45961749416570125
544,"(21,)",2,2,(6.2166e-10+2.9865e-10j),(0.0016174+0.0046049j),(2.5787e-09+1.4165e-10j),(0.012179+0.013609j),,,,,-1.1910543384999763e-05,0.0001667664609999967,-14.001582934496822,,,,(9.994126501850992e-08-1.000452151766895e-07j),9.994126501850992e-08,-1.000452151766895e-07
545,"(21,)",2,3,(-1.4178e-10+1.4329e-10j),(-0.0014256+7.8543e-06j),(-3.6334e-10+5.922e-10j),(-0.0047786+0.0011419j),,,,,-1.0161985250142246e-06,1.2069476784999759e-05,-11.877085518138113,,,,(9.994176827110902e-08-1.0004530507077818e-07j),9.994176827110902e-08,-1.0004530507077818e-07
546,"(21,)",3,1,(0.089231+3.7072e-09j),(-0.0068346-0.058975j),(0.13753-0.037892j),(-0.098961+0.21619j),-0.3,2.4994e-08,3.0,0.042477,0.0022187044894200073,0.018090545528499997,8.153652554797443,-7.4982e-09,0.12743100000000002,0.12455243260336958,(-0.3856614111593083-0.459616823582329j),-0.3856614111593083,-0.459616823582329
547,"(21,)",3,2,(8.18e-10+3.7809e-10j),(0.0021933+0.0059755j),(3.3653e-09+1.3764e-10j),(0.01613+0.017524j),,,,,-2.0258582569999594e-05,0.0002836337379999943,-14.000670432887054,,,,(9.99427867075531e-08-1.0004695562697836e-07j),9.99427867075531e-08,-1.0004695562697836e-07
548,"(21,)",3,3,(-1.9892e-10+2.1078e-10j),(-0.0020481+5.8925e-05j),(-5.0225e-10+8.63e-10j),(-0.0068276+0.0018004j),,,,,-2.099092882812459e-06,2.49287809599995e-05,-11.875978030376055,,,,(9.994285937999592e-08-1.0004436053258176e-07j),9.994285937999592e-08,-1.0004436053258176e-07
549,"(21,)",4,1,(0.10012+4.0283e-09j),(-0.0070359-0.06707j),(0.15017-0.041254j),(-0.1082+0.23592j),-0.3,4.2736e-08,3.0,0.045026,0.0027380628055950077,0.021556282492,7.872822510846536,-1.28208e-08,0.13507799999999998,0.13931372752339385,(-0.3856728284529985-0.4596481856620277j),-0.3856728284529985,-0.4596481856620277
550,"(21,)",4,2,(1.0406e-09+4.6893e-10j),(0.0028592+0.0075477j),(4.2687e-09+1.3046e-10j),(0.020681+0.022008j),,,,,-3.257139996499934e-05,0.0004560279124999909,-14.000869259228358,,,,(9.994141354231251e-08-1.0004596630913463e-07j),9.994141354231251e-08,-1.0004596630913463e-07
551,"(21,)",4,3,(-2.6224e-10+2.8515e-10j),(-0.0027368+0.00011431j),(-6.5644e-10+1.1624e-09j),(-0.009096+0.0025253j),,,,,-3.751570508049926e-06,4.4557178044999114e-05,-11.876940057341486,,,,(9.994334640094463e-08-1.0004541197599984e-07j),9.994334640094463e-08,-1.0004541197599984e-07
552,"(21,)",5,1,(0.11233+4.2988e-09j),(-0.0071597-0.076282j),(0.16371-0.044873j),(-0.1181+0.25709j),-0.3,6.5778e-08,3.0,0.047934,0.0033739120359550087,0.025614163935499996,7.591829206729669,-1.9733399999999997e-08,0.14380199999999999,0.15465884966512974,(-0.38567516939399005-0.45961244114734046j),-0.38567516939399005,-0.45961244114734046
553,"(21,)",5,2,(1.2818e-09+5.6927e-10j),(0.0035601+0.0092585j),(5.2469e-09+1.3423e-10j),(0.025551+0.02692j),,,,,-4.919706712999902e-05,0.0006887700004999862,-14.000224823971127,,,,(9.994411298405557e-08-1.0004561549570566e-07j),9.994411298405557e-08,-1.0004561549570566e-07
554,"(21,)",5,3,(-3.3071e-10+3.6182e-10j),(-0.003464+0.00015681j),(-8.2582e-10+1.4743e-09j),(-0.011503+0.0032369j),,,,,-6.011942688049879e-06,7.139826530499857e-05,-11.876072179949265,,,,(9.994338846353293e-08-1.0004287976027039e-07j),9.994338846353293e-08,-1.0004287976027039e-07
