,gammaTuple,power,harmonic,a1,b1,a2,b2,V1,I1,V2,I2,Pin,Pout,Gain,Pdc1,Pdc2,PAE,Load Gamma,r,x
745,"(28,)",6,2,(1.9923e-10-2.6888e-09j),(0.014439-0.012434j),(-3.172e-09-9.6388e-09j),(0.032369-0.064041j),,,,,-0.0001815445384999964,0.0025745009209999486,-14.181098160658795,,,,(9.994246236278586e-08-1.0004587005544908e-07j),9.994246236278586e-08,-1.0004587005544908e-07
746,"(28,)",6,3,(-4.0415e-10+2.1952e-10j),(-0.0031175-0.00092383j),(-1.1923e-09+1.0592e-09j),(-0.011258-0.00067138j),,,,,-5.286134059449893e-06,6.359665755219875e-05,-12.030844628033705,,,,(9.994069022861927e-08-1.0004425125294817e-07j),9.994069022861927e-08,-1.0004425125294817e-07
747,"(28,)",7,1,(0.14142+3.1842e-09j),(-0.05748-0.16716j),(-0.20323-0.11073j),(-0.18455+0.33872j),-0.3,2.4147e-07,3.0,0.038326,-0.005623399799999996,0.04761318755000002,-8.466975360706178,-7.244099999999999e-08,0.114978,0.46301542338534346,(-2.4806784502210165e-06+0.5999954470040386j),-2.4806784502210165e-06,0.5999954470040386
748,"(28,)",7,2,(2.8844e-10-3.0759e-09j),(0.016849-0.013943j),(-3.4229e-09-1.1132e-08j),(0.038586-0.072761j),,,,,-0.00023914802499999527,0.003391521258499933,-14.181682071177464,,,,(9.994031894994239e-08-1.0004256603128705e-07j),9.994031894994239e-08,-1.0004256603128705e-07
749,"(28,)",7,3,(-5.2841e-10+3.0388e-10j),(-0.0041589-0.0011245j),(-1.5456e-09+1.4409e-09j),(-0.014934-0.00053122j),,,,,-9.280474729999815e-06,0.00011165327534419776,-12.030987486369673,,,,(9.993686003927545e-08-1.0003940396344342e-07j),9.993686003927545e-08,-1.0003940396344342e-07
750,"(28,)",8,1,(0.15868+3.0125e-09j),(-0.056588-0.18488j),(-0.20815-0.11351j),(-0.18919+0.34692j),-0.3,3.341e-07,3.0,0.038083,-0.006101736871999995,0.04996769995000001,-8.189094514923234,-1.0023e-07,0.11424899999999999,0.4907652305228055,(6.463808142034188e-06+0.5999907099969377j),6.463808142034188e-06,0.5999907099969377
751,"(28,)",8,2,(3.8092e-10-3.4442e-09j),(0.019123-0.015313j),(-3.6329e-09-1.253e-08j),(0.04453-0.080798j),,,,,-0.00030008854899999396,0.004255618851999915,-14.181210400000971,,,,(9.994150470033682e-08-1.0004325854979082e-07j),9.994150470033682e-08,-1.0004325854979082e-07
752,"(28,)",8,3,(-6.7571e-10+4.0432e-10j),(-0.0053959-0.0013595j),(-1.9639e-09+1.8953e-09j),(-0.019297-0.0003531j),,,,,-1.5481988529999688e-05,0.00018624944430499632,-12.03007248998395,,,,(9.994163474935152e-08-1.0004608961133834e-07j),9.994163474935152e-08,-1.0004608961133834e-07
753,"(28,)",9,1,(0.17804+2.8431e-09j),(-0.055029-0.20443j),(-0.21233-0.11547j),(-0.19245+0.35389j),-0.3,4.4096e-07,3.0,0.037704,-0.00656078707049999,0.051928892399999996,-7.9150400465660224,-1.32288e-07,0.113112,0.5170952637253341,(-4.743795171676319e-06+0.5999912767904739j),-4.743795171676319e-06,0.5999912767904739
754,"(28,)",9,2,(4.5851e-10-3.7823e-09j),(0.021211-0.01661j),(-3.8451e-09-1.3822e-08j),(0.04993-0.088314j),,,,,-0.00036289931049999277,0.005146183747999897,-14.18074821059766,,,,(9.994690389745484e-08-1.0004584676948072e-07j),9.994690389745484e-08,-1.0004584676948072e-07
755,"(28,)",9,3,(-8.4062e-10+5.2181e-10j),(-0.0068098-0.0015962j),(-2.4288e-09+2.4228e-09j),(-0.02426-4.2085e-05j),,,,,-2.4460615239999513e-05,0.0002942746855736066,-12.030551263174706,,,,(9.99418695280299e-08-1.0004146964464496e-07j),9.99418695280299e-08,-1.0004146964464496e-07
756,"(29,)",1,1,(0.070879+5.6463e-09j),(-0.060453-0.074883j),(-0.17104+0.0017057j),(-0.094826+0.26884j),-0.3,2.0128e-09,3.0,0.032753,-0.0021190981284999848,0.02600466243175501,-12.271570665848568,-6.0384e-10,0.09825899999999999,0.28622070813111267,(0.2052200363238502+0.5638290612838662j),0.2052200363238502,0.5638290612838662
757,"(29,)",1,2,(-4.8347e-10-6.424e-10j),(0.0007967-0.0056285j),(-2.6063e-09-1.54e-09j),(-0.0053216-0.020736j),,,,,-1.6157371569999678e-05,0.00022915056127999545,-14.182415765288983,,,,(9.994111693235822e-08-1.0004115316998275e-07j),9.994111693235822e-08,-1.0004115316998275e-07
758,"(29,)",1,3,(-2.095e-10+2.1491e-10j),(-0.0021232+2.8214e-05j),(-5.3825e-10+8.9154e-10j),(-0.0071503+0.0017629j),,,,,-2.254387134897955e-06,2.711730324999946e-05,-12.028680802078357,,,,(9.994254943105376e-08-1.0004493232563603e-07j),9.994254943105376e-08,-1.0004493232563603e-07
759,"(29,)",2,1,(0.079527+5.7997e-09j),(-0.06281-0.084351j),(-0.18014+0.00019823j),(-0.10237+0.28224j),-0.3,8.7913e-09,3.0,0.031736,-0.002367821785999983,0.028844287802433553,-12.18178157367193,-2.63739e-09,0.095208,0.32783074519403343,(0.2052038868377273+0.5638225556420842j),0.2052038868377273,0.5638225556420842
760,"(29,)",2,2,(-6.4027e-10-8.9904e-10j),(0.0012907-0.0077004j),(-3.5248e-09-2.2056e-09j),(-0.0065819-0.028657j),,,,,-3.0481033324999385e-05,0.0004322725283049913,-14.181688779902938,,,,(9.994361735038873e-08-1.0004470478282711e-07j),9.994361735038873e-08,-1.0004470478282711e-07
761,"(29,)",2,3,(-3.1324e-10+2.7497e-10j),(-0.0029404-0.00019212j),(-8.4167e-10+1.1748e-09j),(-0.010084+0.0016605j),,,,,-4.341431127199914e-06,5.2222158124998944e-05,-12.028788801420095,,,,(9.993991109114089e-08-1.0004460309729875e-07j),9.993991109114089e-08,-1.0004460309729875e-07
762,"(29,)",3,1,(0.089231+5.8684e-09j),(-0.064546-0.095112j),(-0.18824-0.001987j),(-0.11041+0.29368j),-0.3,2.2297e-08,3.0,0.030755,-0.002625153649499984,0.0315000323655,-11.99930997238956,-6.6891e-09,0.092265,0.3698605756787513,(0.2052050277721904+0.5638222312846379j),0.2052050277721904,0.5638222312846379
763,"(29,)",3,2,(-7.7448e-10-1.2211e-09j),(0.0022318-0.0099787j),(-4.4536e-09-3.1332e-09j),(-0.0065834-0.03794j),,,,,-5.227769246499896e-05,0.0007413923777799853,-14.181811453831163,,,,(9.994265026283744e-08-1.0004316173588918e-07j),9.994265026283744e-08,-1.0004316173588918e-07
764,"(29,)",3,3,(-4.0601e-10+3.2602e-10j),(-0.0036599-0.00040089j),(-1.115e-09+1.4203e-09j),(-0.012678+0.0015205j),,,,,-6.777790401049864e-06,8.152180212499837e-05,-12.027784469754454,,,,(9.994587782182202e-08-1.0004198554755638e-07j),9.994587782182202e-08,-1.0004198554755638e-07
765,"(29,)",4,1,(0.10012+5.8428e-09j),(-0.065632-0.10733j),(-0.19532-0.0049369j),(-0.11907+0.30308j),-0.3,4.8226e-08,3.0,0.029994,-0.0029016369619999814,0.03393043795919501,-11.693550366069271,-1.4467799999999998e-08,0.089982,0.4093271423306326,(0.20521946242557018+0.5638264438728631j),0.20521946242557018,0.5638264438728631
766,"(29,)",4,2,(-8.5762e-10-1.5996e-09j),(0.0037059-0.012287j),(-5.2886e-09-4.3291e-09j),(-0.0047732-0.048094j),,,,,-8.235203190499834e-05,0.0011679081371199765,-14.18189824954508,,,,(9.994248413050223e-08-1.0004479841036903e-07j),9.994248413050223e-08,-1.0004479841036903e-07
767,"(29,)",4,3,(-4.7916e-10+3.8009e-10j),(-0.0042945-0.00049735j),(-1.3195e-09+1.6597e-09j),(-0.014898+0.0016933j),,,,,-9.34504363624981e-06,0.00011240883444499774,-12.028711563096318,,,,(9.994001414983713e-08-1.0004507813398313e-07j),9.994001414983713e-08,-1.0004507813398313e-07
768,"(29,)",5,1,(0.11233+5.7604e-09j),(-0.066123-0.12088j),(-0.20152-0.0080221j),(-0.12744+0.31104j),-0.3,9.2671e-08,3.0,0.029363,-0.003183098314499984,0.036156085355794995,-11.358771166788344,-2.7801299999999998e-08,0.088089,0.4465845187287287,(0.20521430461307408+0.5638100855842009j),0.20521430461307408,0.5638100855842009
769,"(29,)",5,2,(-8.9204e-10-1.9962e-09j),(0.0055224-0.014438j),(-5.9764e-09-5.6614e-09j),(-0.0015454-0.058194j),,,,,-0.0001194763728799976,0.0016944649485799662,-14.182427100309544,,,,(9.994170739378069e-08-1.000438204178034e-07j),9.994170739378069e-08,-1.000438204178034e-07
770,"(29,)",5,3,(-5.5495e-10+4.521e-10j),(-0.0050374-0.00051128j),(-1.5178e-09+1.9655e-09j),(-0.017419+0.0022301j),,,,,-1.2818402999199746e-05,0.00015419745350499692,-12.029381001254484,,,,(9.994270025023653e-08-1.0004120696779076e-07j),9.994270025023653e-08,-1.0004120696779076e-07
771,"(29,)",6,1,(0.12604+5.6336e-09j),(-0.066055-0.13578j),(-0.20696-0.010872j),(-0.135+0.31793j),-0.3,1.5492e-07,3.0,0.02881,-0.003456694912499985,0.038176921458,-11.044342189397707,-4.647599999999999e-08,0.08642999999999999,0.4817033017528635,(0.2052149595258007+0.5638221635706504j),0.2052149595258007,0.5638221635706504
772,"(29,)",6,2,(-8.8253e-10-2.3861e-09j),(0.0075031-0.016354j),(-6.5147e-09-7.0263e-09j),(0.0025928-0.067708j),,,,,-0.00016187491280499677,0.0022955479379199546,-14.180998760971042,,,,(9.994245788997998e-08-1.0004476287613192e-07j),9.994245788997998e-08,-1.0004476287613192e-07
773,"(29,)",6,3,(-6.4741e-10+5.4486e-10j),(-0.0059624-0.00051211j),(-1.7577e-09+2.3506e-09j),(-0.020545+0.0029541j),,,,,-1.790623520604964e-05,0.00021541186590499572,-12.029991979119018,,,,(9.993844531059469e-08-1.0004243556621915e-07j),9.993844531059469e-08,-1.0004243556621915e-07
774,"(29,)",7,1,(0.14142+5.4718e-09j),(-0.065431-0.1521j),(-0.2117-0.013233j),(-0.1414+0.32401j),-0.3,2.3434e-07,3.0,0.028303,-0.0037080046804999905,0.039992218905500004,-10.785374440279137,-7.030199999999999e-08,0.084909,0.5146712784981567,(0.20521272368999086+0.5638187737114141j),0.20521272368999086,0.5638187737114141
775,"(29,)",7,2,(-8.5144e-10-2.7505e-09j),(0.0094964-0.017999j),(-6.9176e-09-8.3423e-09j),(0.0071627-0.076301j),,,,,-0.00020707280697999586,0.0029365734361449405,-14.181357170807205,,,,(9.994252681631502e-08-1.0004401432258058e-07j),9.994252681631502e-08,-1.0004401432258058e-07
776,"(29,)",7,3,(-7.6341e-10+6.5409e-10j),(-0.0070811-0.00055346j),(-2.0647e-09+2.8059e-09j),(-0.024356+0.0036934j),,,,,-2.5224147590799494e-05,0.00030342796977999393,-12.029265555465956,,,,(9.994323249760896e-08-1.0004802369409309e-07j),9.994323249760896e-08,-1.0004802369409309e-07
777,"(29,)",8,1,(0.15868+5.3099e-09j),(-0.064256-0.17j),(-0.21582-0.014982j),(-0.14649+0.32947j),-0.3,3.2707e-07,3.0,0.027815,-0.003924745567999986,0.041603534138,-10.600313680767025,-9.8121e-08,0.08344499999999999,0.5456082414284857,(0.2052103153361492+0.5638107897726881j),0.2052103153361492,0.5638107897726881
778,"(29,)",8,2,(-8.0329e-10-3.078e-09j),(0.011376-0.019411j),(-7.2292e-09-9.5549e-09j),(0.011672-0.08392j),,,,,-0.00025310014849999504,0.0035894009919999275,-14.181741943940416,,,,(9.994257916558798e-08-1.0004444451883632e-07j),9.994257916558798e-08,-1.0004444451883632e-07
779,"(29,)",8,3,(-9.0148e-10+7.6776e-10j),(-0.0083422-0.00067299j),(-2.4412e-09+3.3002e-09j),(-0.028711+0.0042804j),,,,,-3.50226081900493e-05,0.00042132167257999165,-12.02999132142587,,,,(9.994200958652237e-08-1.000455651898523e-07j),9.994200958652237e-08,-1.000455651898523e-07
780,"(29,)",9,1,(0.17804+5.0965e-09j),(-0.062486-0.18968j),(-0.21931-0.016106j),(-0.15024+0.33429j),-0.3,4.3286e-07,3.0,0.027338,-0.004092380497999981,0.04298279118199999,-10.503126774992316,-1.29858e-07,0.082014,0.573989461311483,(0.20521648011077268+0.563816674229434j),0.20521648011077268,0.563816674229434
781,"(29,)",9,2,(-7.5631e-10-3.3694e-09j),(0.01306-0.020612j),(-7.4768e-09-1.0628e-08j),(0.015803-0.090522j),,,,,-0.000297709071999994,0.004221983646499916,-14.181575382089802,,,,(9.994258815990416e-08-1.0004410773835052e-07j),9.994258815990416e-08,-1.0004410773835052e-07
782,"(29,)",9,3,(-1.0586e-09+8.8502e-10j),(-0.009711-0.00087422j),(-2.8796e-09+3.8181e-09j),(-0.033493+0.0046759j),,,,,-4.753389080419905e-05,0.0005718225449049886,-12.029786226850904,,,,(9.994315335100088e-08-1.000440632145838e-07j),9.994315335100088e-08,-1.000440632145838e-07
783,"(30,)",1,1,(0.070879+7.3049e-09j),(-0.062795-0.06063j),(-0.14626+0.068029j),(-0.069834+0.25962j),-0.3,1.9318e-10,3.0,0.030061,-0.0012976881419999742,0.023129699757500004,-17.823773685604397,-5.7954e-11,0.090183,0.27086466295754164,(0.3856650174488228+0.45962356201940874j),0.3856650174488228,0.45962356201940874
784,"(30,)",1,2,(-6.8356e-10-2.8867e-10j),(-0.0019761-0.0048614j),(-2.7945e-09-1.9471e-11j),(-0.013869-0.014078j),,,,,-1.3769090584999725e-05,0.0001952696224999961,-14.181737079479023,,,,(9.994138550147502e-08-1.0004353775252472e-07j),9.994138550147502e-08,-1.0004353775252472e-07
785,"(30,)",1,3,(-1.3221e-10+3.9756e-10j),(-0.0026476+0.0013251j),(-1.34e-10+1.4459e-09j),(-0.0079032+0.0065558j),,,,,-4.382837884999912e-06,5.271954193999895e-05,-12.0286315221536,,,,(9.99445332054795e-08-1.0004601037700139e-07j),9.99445332054795e-08,-1.0004601037700139e-07
786,"(30,)",2,1,(0.079527+7.5229e-09j),(-0.065294-0.069631j),(-0.1546+0.069652j),(-0.076701+0.27201j),-0.3,3.1997e-09,3.0,0.028339,-0.001393619433999971,0.025559961198499993,-18.34070376382289,-9.5991e-10,0.085017,0.3170375411094248,(0.3856649220080197+0.45961220108475015j),0.3856649220080197,0.45961220108475015
787,"(30,)",2,2,(-9.2824e-10-4.4542e-10j),(-0.0024139-0.006868j),(-3.871e-09-2.1337e-10j),(-0.018279-0.020432j),,,,,-2.649816860499947e-05,0.00037579423249999244,-14.181894533990189,,,,(9.994510072743068e-08-1.0004422003735783e-07j),9.994510072743068e-08,-1.0004422003735783e-07
788,"(30,)",2,3,(-2.3381e-10+5.1881e-10j),(-0.0037638+0.0014255j),(-3.8132e-10+1.9367e-09j),(-0.011595+0.0077715j),,,,,-8.099120344999838e-06,9.742011862499805e-05,-12.028481424546605,,,,(9.994069872238366e-08-1.000440586355322e-07j),9.994069872238366e-08,-1.000440586355322e-07
789,"(30,)",3,1,(0.089231+7.6564e-09j),(-0.067229-0.079889j),(-0.16229+0.070576j),(-0.083762+0.28282j),-0.3,1.2756e-08,3.0,0.026447,-0.0014699097004999698,0.027842104584000004,-18.941370734902893,-3.8268e-09,0.079341,0.3694434691332347,(0.3856643162713885+0.4596067659305423j),0.3856643162713885,0.4596067659305423
790,"(30,)",3,2,(-1.1718e-09-6.5465e-10j),(-0.0025858-0.0091331j),(-5.0203e-09-5.9083e-10j),(-0.022134-0.028069j),,,,,-4.504993862499911e-05,0.0006388913584999872,-14.181847478599087,,,,(9.994134822063022e-08-1.0004625025774237e-07j),9.994134822063022e-08,-1.0004625025774237e-07
791,"(30,)",3,3,(-3.4609e-10+6.2983e-10j),(-0.0048791+0.0014192j),(-6.7283e-10+2.3996e-09j),(-0.015367+0.0086264j),,,,,-1.2909872724999742e-05,0.00015527973297999688,-12.027983256511925,,,,(9.994635956128884e-08-1.0004703090261586e-07j),9.994635956128884e-08,-1.0004703090261586e-07
792,"(30,)",4,1,(0.10012+7.7059e-09j),(-0.06855-0.091627j),(-0.16934+0.070587j),(-0.091293+0.29182j),-0.3,3.7008e-08,3.0,0.024633,-0.0015352976144999714,0.02991738204000001,-19.486373037675666,-1.1102400000000001e-08,0.07389899999999999,0.42561712140218383,(0.38567732241466085+0.45963388460283183j),0.38567732241466085,0.45963388460283183
793,"(30,)",4,2,(-1.3856e-09-9.2125e-10j),(-0.0023172-0.011532j),(-6.1456e-09-1.2121e-09j),(-0.02465-0.036804j),,,,,-6.917821991999863e-05,0.0009810784579999804,-14.181897989490793,,,,(9.994061473929541e-08-1.0004520831095448e-07j),9.994061473929541e-08,-1.0004520831095448e-07
794,"(30,)",4,3,(-4.5211e-10+7.3258e-10j),(-0.005918+0.0013965j),(-9.5138e-10+2.8264e-09j),(-0.018895+0.009366j),,,,,-1.848646812499963e-05,0.00022237149049999554,-12.028879123713091,,,,(9.994174028347397e-08-1.000447557822166e-07j),9.994174028347397e-08,-1.000447557822166e-07
795,"(30,)",5,1,(0.11233+7.635e-09j),(-0.069167-0.10512j),(-0.17568+0.069371j),(-0.099644+0.29862j),-0.3,8.1223e-08,3.0,0.023291,-0.001608129694499972,0.0317135165475,-19.720745569194232,-2.43669e-08,0.06987299999999999,0.47688873015327776,(0.38567037391241454+0.45961510033444297j),0.38567037391241454,0.45961510033444297
796,"(30,)",5,2,(-1.5247e-09-1.2508e-09j),(-0.0013639-0.013872j),(-7.1024e-09-2.1583e-09j),(-0.024698-0.046319j),,,,,-9.714630360499808e-05,0.0013777204824999725,-14.181913581620723,,,,(9.994239629808219e-08-1.000458277646315e-07j),9.994239629808219e-08,-1.000458277646315e-07
797,"(30,)",5,3,(-5.3738e-10+8.3441e-10j),(-0.0068573+0.0014861j),(-1.1574e-09+3.2408e-09j),(-0.021998+0.010407j),,,,,-2.461552824999951e-05,0.0002961088264999941,-12.02935088342051,,,,(9.994212516322947e-08-1.0004101752096876e-07j),9.994212516322947e-08,-1.0004101752096876e-07
798,"(30,)",6,1,(0.12604+7.4832e-09j),(-0.069072-0.12022j),(-0.18117+0.067553j),(-0.10785+0.30368j),-0.3,1.4377e-07,3.0,0.022411,-0.001668853991999968,0.0332335940955,-19.914021391213858,-4.3131e-08,0.067233,0.5191267396590955,(0.38567606079764255+0.45961155440916174j),0.38567606079764255,0.45961155440916174
799,"(30,)",6,2,(-1.5827e-09-1.5962e-09j),(6.6642e-05-0.015895j),(-7.8061e-09-3.2746e-09j),(-0.022631-0.055419j),,,,,-0.00012632773307807947,0.0017917138609999644,-14.18306034109358,,,,(9.994199249541886e-08-1.0004353683459055e-07j),9.994199249541886e-08,-1.0004353683459055e-07
800,"(30,)",6,3,(-6.2735e-10+9.5223e-10j),(-0.0078983+0.0016276j),(-1.3681e-09+3.7111e-09j),(-0.025403+0.011703j),,,,,-3.251611232499936e-05,0.00039113630899999214,-12.028999810634646,,,,(9.994578079428571e-08-1.0004466115673246e-07j),9.994578079428571e-08,-1.0004466115673246e-07
801,"(30,)",7,1,(0.14142+7.3053e-09j),(-0.06834-0.13677j),(-0.18579+0.065919j),(-0.11488+0.30782j),-0.3,2.2024e-07,3.0,0.021763,-0.001688386049999973,0.03454366406949999,-20.45957680679756,-6.6072e-08,0.065289,0.5549487680849755,(0.38568340133995493+0.4596279996558574j),0.38568340133995493,0.4596279996558574
802,"(30,)",7,2,(-1.5953e-09-1.9117e-09j),(0.0015781-0.017541j),(-8.3073e-09-4.3536e-09j),(-0.019738-0.063319j),,,,,-0.00015508854030499693,0.0021994422024999563,-14.181848627722822,,,,(9.994240478342372e-08-1.0004322264067313e-07j),9.994240478342372e-08,-1.0004322264067313e-07
803,"(30,)",7,3,(-7.4693e-10+1.079e-09j),(-0.00913+0.0016606j),(-1.6734e-09+4.2326e-09j),(-0.029539+0.012782j),,,,,-4.305724617999913e-05,0.0005179660224999895,-12.029706227255057,,,,(9.99405861607457e-08-1.0004263609781468e-07j),9.99405861607457e-08,-1.0004263609781468e-07
804,"(30,)",8,1,(0.15868+7.0694e-09j),(-0.067034-0.15489j),(-0.18968+0.064687j),(-0.12062+0.31147j),-0.3,3.1095e-07,3.0,0.02127,-0.0016525634279999802,0.03569991746550001,-21.602751737466406,-9.3285e-08,0.06381,0.5853703321344614,(0.38567768634858074+0.4596255095920448j),0.38567768634858074,0.4596255095920448
805,"(30,)",8,2,(-1.5915e-09-2.1861e-09j),(0.002975-0.018887j),(-8.6846e-09-5.3151e-09j),(-0.016813-0.070012j),,,,,-0.00018278469699999634,0.0025921785564999482,-14.181595062632624,,,,(9.994198889207576e-08-1.000439259092374e-07j),9.994198889207576e-08,-1.000439259092374e-07
806,"(30,)",8,3,(-8.9444e-10+1.1984e-09j),(-0.010474+0.0015265j),(-2.0775e-09+4.7579e-09j),(-0.034186+0.013385j),,,,,-5.601743912499889e-05,0.0006739204104999866,-12.030546576686264,,,,(9.9941999382433e-08-1.0004611063786738e-07j),9.9941999382433e-08,-1.0004611063786738e-07
807,"(30,)",9,1,(0.17804+6.8523e-09j),(-0.06516-0.1748j),(-0.19293+0.063899j),(-0.12511+0.31478j),-0.3,4.1616e-07,3.0,0.020887,-0.0015513119999999818,0.0367169466995,-23.668318622882072,-1.2484799999999998e-07,0.062661,0.6107189272354413,(0.3856719576956599+0.45961808683110733j),0.3856719576956599,0.45961808683110733
808,"(30,)",9,2,(-1.5849e-09-2.4154e-09j),(0.0041603-0.019994j),(-8.9881e-09-6.124e-09j),(-0.014283-0.075572j),,,,,-0.00020853406604499585,0.002957565636499941,-14.182649830756096,,,,(9.994367546811331e-08-1.0004504953274939e-07j),9.994367546811331e-08,-1.0004504953274939e-07
809,"(30,)",9,3,(-1.0623e-09+1.3096e-09j),(-0.011864+0.0012395j),(-2.5571e-09+5.2625e-09j),(-0.039107+0.013508j),,,,,-7.114542812499856e-05,0.0008559117564999829,-12.030453383402143,,,,(9.994392435945e-08-1.000449400299831e-07j),9.994392435945e-08,-1.000449400299831e-07
810,"(31,)",1,1,(0.070879+8.3524e-09j),(-0.060783-0.048135j),(-0.10345+0.11253j),(-0.055538+0.24862j),-0.3,-1.4777e-11,3.0,0.029221,-0.0004938593364999652,0.020765735222000002,-42.04787413592102,4.4331e-12,0.087663,0.242515024109373,(0.519637888875941+0.30001750031215507j),0.519637888875941,0.30001750031215507
811,"(31,)",1,2,(-6.3861e-10+3.2737e-11j),(-0.0033545-0.0030273j),(-2.1735e-09+1.0327e-09j),(-0.016029-0.0057124j),,,,,-1.0208607769999795e-05,0.00014478017737999712,-14.182166720663421,,,,(9.994405499325545e-08-1.0004494477156855e-07j),9.994405499325545e-08,-1.0004494477156855e-07
812,"(31,)",1,3,(4.7201e-11+4.2681e-10j),(-0.0018985+0.0023691j),(4.9484e-10+1.4043e-09j),(-0.0045525+0.0094941j),,,,,-4.608468529999908e-06,5.543159552999888e-05,-12.028203115450154,,,,(9.994124672095651e-08-1.0004345074279336e-07j),9.994124672095651e-08,-1.0004345074279336e-07
813,"(31,)",2,1,(0.079527+8.633e-09j),(-0.063611-0.056808j),(-0.11099+0.11667j),(-0.062972+0.26089j),-0.3,7.1325e-10,3.0,0.027241,-0.00047448222799996225,0.023049197942,-48.57757905740114,-2.1397499999999998e-10,0.081723,0.287846507959815,(0.5196138342247703+0.3000071970224914j),0.5196138342247703,0.3000071970224914
814,"(31,)",2,2,(-9.1785e-10-1.7604e-11j),(-0.0045042-0.0046822j),(-3.2221e-09+1.2607e-09j),(-0.02241-0.0098188j),,,,,-2.110540723999958e-05,0.00029930846671999406,-14.181601108967751,,,,(9.994488377765994e-08-1.000463554143725e-07j),9.994488377765994e-08,-1.000463554143725e-07
815,"(31,)",2,3,(-1.448e-11+5.9645e-10j),(-0.0030525+0.0029114j),(4.2173e-10+2.0254e-09j),(-0.008025+0.012232j),,,,,-8.897003104999823e-06,0.00010701122449999785,-12.027783202622585,,,,(9.994423318649158e-08-1.0004761864957447e-07j),9.994423318649158e-08,-1.0004761864957447e-07
816,"(31,)",3,1,(0.089231+8.8331e-09j),(-0.065874-0.066779j),(-0.11812+0.11996j),(-0.070521+0.27158j),-0.3,6.8795e-09,3.0,0.024986,-0.0004183236779999617,0.025193085920499986,-60.22390614117304,-2.0638499999999997e-09,0.074958,0.34167680032151265,(0.5196144394968453+0.30000835890803074j),0.5196144394968453,0.30000835890803074
817,"(31,)",3,2,(-1.218e-09-1.1297e-10j),(-0.0055237-0.0066513j),(-4.3986e-09+1.3606e-09j),(-0.02879-0.015206j),,,,,-3.7375526689999245e-05,0.0005300432679999894,-14.18155983181946,,,,(9.994128479337654e-08-1.0004540384050309e-07j),9.994128479337654e-08,-1.0004540384050309e-07
818,"(31,)",3,3,(-1.0598e-10+7.6183e-10j),(-0.0043411+0.0032793j),(2.4119e-10+2.6573e-09j),(-0.012089+0.014487j),,,,,-1.47994788499997e-05,0.00017800854499999647,-12.028027932889007,,,,(9.994059327320495e-08-1.0004637482430971e-07j),9.994059327320495e-08,-1.0004637482430971e-07
819,"(31,)",4,1,(0.10012+8.9454e-09j),(-0.067522-0.078175j),(-0.12478+0.12237j),(-0.078134+0.28061j),-0.3,2.6703e-08,3.0,0.022643,-0.0003232683544999587,0.027151214378000006,-83.9897070036389,-8.0109e-09,0.067929,0.4044588133565924,(0.5196160296793128+0.2999904534301578j),0.5196160296793128,0.2999904534301578
820,"(31,)",4,2,(-1.5074e-09-2.5487e-10j),(-0.0062597-0.0088139j),(-5.6127e-09+1.2817e-09j),(-0.034463-0.021674j),,,,,-5.843433864999883e-05,0.0008287303224999835,-14.182248685379793,,,,(9.994259278475961e-08-1.0004514279130893e-07j),9.994259278475961e-08,-1.0004514279130893e-07
821,"(31,)",4,3,(-2.1741e-10+9.1737e-10j),(-0.0056715+0.0035006j),(-1.1277e-11+3.2688e-09j),(-0.01641+0.01628j),,,,,-2.2210056304999555e-05,0.00026716324999999467,-12.0289316844215,,,,(9.994099033081831e-08-1.0004635450422166e-07j),9.994099033081831e-08,-1.0004635450422166e-07
822,"(31,)",5,1,(0.11233+8.9636e-09j),(-0.068467-0.091201j),(-0.13094+0.12373j),(-0.085891+0.28771j),-0.3,6.59e-08,3.0,0.020559,-0.00019366179499995945,0.0288499557405,-148.970816574875,-1.977e-08,0.061677,0.470898674311331,(0.5196082903755699+0.2999907001193978j),0.5196082903755699,0.2999907001193978
823,"(31,)",5,2,(-1.7487e-09-4.4915e-10j),(-0.0064959-0.01099j),(-6.7312e-09+9.5418e-10j),(-0.038415-0.028907j),,,,,-8.148840840499837e-05,0.0011556634369999767,-14.181936543125442,,,,(9.994110713567553e-08-1.0004367002397429e-07j),9.994110713567553e-08,-1.0004367002397429e-07
824,"(31,)",5,3,(-3.3389e-10+1.0665e-09j),(-0.0070067+0.0036716j),(-2.8591e-10+3.8692e-09j),(-0.020786+0.017907j),,,,,-3.1287245724999376e-05,0.00037635922249999244,-12.029158009241797,,,,(9.994266801845143e-08-1.0004458018828009e-07j),9.994266801845143e-08,-1.0004458018828009e-07
825,"(31,)",6,1,(0.12604+8.8402e-09j),(-0.068581-0.10615j),(-0.13655+0.1237j),(-0.09401+0.29234j),-0.3,1.2691e-07,3.0,0.01927,-4.254723049996155e-05,0.03017648159999999,-709.2466711793911,-3.807299999999999e-08,0.05781,0.5227301302629294,(0.5196101246304745+0.29999812609799925j),0.5196101246304745,0.29999812609799925
826,"(31,)",6,2,(-1.8861e-09-6.9463e-10j),(-0.0059584-0.012897j),(-7.5599e-09+3.0087e-10j),(-0.039288-0.036318j),,,,,-0.000100917569779998,0.0014312720339999714,-14.182585223962175,,,,(9.994129269069473e-08-1.0004423406487099e-07j),9.994129269069473e-08,-1.0004423406487099e-07
